"","year","month","day","lon","lat","species_group","depth","prov_nr","provID","sub_area","SubDiv","taxa","sample_id","depth_scaled","year_f","biomass","abundance","biomass_g_m2","biomass_g_km2","biomass_kg_km2"
"7471",2011,5,4,14.7234999974569,56.1311499993006,"Amphipoda",20,3,478513,2,25,"Hediste diversicolor","478513_2011",-0.248278210664046,"2011",0,0,0,0,0
"7472",2011,5,5,14.5371500015259,56.0406666676203,"Amphipoda",24,1,478514,2,25,"Chironomidae","478514_2011",-0.0238365407101441,"2011",0,0,0,0,0
"7473",2011,5,5,14.5371500015259,56.0406666676203,"Amphipoda",24,2,478515,2,25,"Cerastoderma glaucum","478515_2011",-0.0238365407101441,"2011",0,0,0,0,0
"7474",2011,5,5,14.5371500015259,56.0406666676203,"Amphipoda",24,3,478516,2,25,"Cerastoderma glaucum","478516_2011",-0.0238365407101441,"2011",0,0,0,0,0
"7475",2011,5,3,15.2946500142415,56.1583333333333,"Amphipoda",8,2,478524,2,25,"Chironomidae","478524_2011",-0.921603220525753,"2011",0,0,0,0,0
"7476",2011,5,3,15.2946500142415,56.1583333333333,"Amphipoda",8,3,478525,2,25,"Chironomidae","478525_2011",-0.921603220525753,"2011",0,0,0,0,0
"7477",2012,5,21,15.0620719,56.1651147,"Amphipoda",0,1,491391,2,25,"Bylgides sarsi","491391_2012",-1.37048656043356,"2012",0,0,0,0,0
"7478",2012,5,28,14.2775427,55.8665989,"Amphipoda",18,2,491401,2,25,"Hediste diversicolor","491401_2012",-0.360499045640997,"2012",0,0,0,0,0
"7479",2012,5,24,15.7513969,56.0623983,"Amphipoda",14,1,491406,2,25,"Bylgides sarsi","491406_2012",-0.5849407155949,"2012",0,0,0,0,0
"7480",2012,5,24,15.7539115,56.0666476,"Amphipoda",0,1,491407,2,25,"Chironomidae","491407_2012",-1.37048656043356,"2012",0,0,0,0,0
"7481",2012,5,29,14.7361358,56.1416155,"Amphipoda",5,1,491419,2,25,"Bylgides sarsi","491419_2012",-1.08993447299118,"2012",0,0,0,0,0
"7482",2012,5,21,15.2613591,56.1539843,"Amphipoda",13,1,491427,2,25,"Bylgides sarsi","491427_2012",-0.641051133083375,"2012",0,0,0,0,0
"7483",2012,5,23,14.5847185,56.0462603,"Amphipoda",0,1,491428,2,25,"Chironomidae","491428_2012",-1.37048656043356,"2012",0,0,0,0,0
"7484",2012,5,23,14.5905214,56.0347308,"Amphipoda",39,1,491429,2,25,"Chironomidae","491429_2012",0.817819721616989,"2012",0,0,0,0,0
"7485",2012,5,23,14.5806756,56.0340765,"Amphipoda",52,1,491430,2,25,"Hediste diversicolor","491430_2012",1.54725514896717,"2012",0,0,0,0,0
"7486",2012,5,23,14.5775413,56.029213,"Amphipoda",100,1,491431,2,25,"Cerastoderma glaucum","491431_2012",4.240555188414,"2012",0,0,0,0,0
"7487",2012,5,29,14.8123936,56.1470666,"Amphipoda",30,1,491438,2,25,"Corophium volutator","491438_2012",0.312825964220709,"2012",0,0,0,0,0
"7488",2012,5,22,15.6131256,56.1498796,"Amphipoda",12,1,491444,2,25,"Halicryptus spinulosus","491444_2012",-0.697161550571851,"2012",0,0,0,0,0
"7489",2015,5,6,15.0626666665077,56.1676666736603,"Amphipoda",4,1,611747,2,25,"Halicryptus spinulosus","611747_2015",-1.14604489047965,"2015",0,0,0,0,0
"7490",2015,5,6,15.0626666665077,56.1676666736603,"Amphipoda",4,2,611748,2,25,"Bylgides sarsi","611748_2015",-1.14604489047965,"2015",0,0,0,0,0
"7491",2015,5,20,15.1609833399455,56.1083333333333,"Amphipoda",25,1,611750,2,25,"Clitellata","611750_2015",0.0322738767783314,"2015",0,0,0,0,0
"7492",2015,5,20,15.1609833399455,56.1083333333333,"Amphipoda",25,2,611751,2,25,"Clitellata","611751_2015",0.0322738767783314,"2015",0,0,0,0,0
"7493",2015,5,20,15.1609833399455,56.1083333333333,"Amphipoda",25,3,611752,2,25,"Clitellata","611752_2015",0.0322738767783314,"2015",0,0,0,0,0
"7494",2015,5,6,15.5119833310445,56.1193333307902,"Amphipoda",9,1,611753,2,25,"Chironomidae","611753_2015",-0.865492803037277,"2015",0,0,0,0,0
"7495",2015,5,6,15.5119833310445,56.1193333307902,"Amphipoda",9,3,611755,2,25,"Chironomidae","611755_2015",-0.865492803037277,"2015",0,0,0,0,0
"7496",2015,5,20,15.6881500244141,56.1230000019074,"Amphipoda",9,2,611760,2,25,"Clitellata","611760_2015",-0.865492803037277,"2015",0,0,0,0,0
"7497",2015,5,20,15.6881500244141,56.1230000019074,"Amphipoda",9,3,611761,2,25,"Clitellata","611761_2015",-0.865492803037277,"2015",0,0,0,0,0
"7498",2015,5,20,14.8221499760946,56.1471666653951,"Amphipoda",20,2,611763,2,25,"Cerastoderma glaucum","611763_2015",-0.248278210664046,"2015",0,0,0,0,0
"7499",2015,5,6,15.5996666590373,56.1335000038147,"Amphipoda",34,1,611765,2,25,"Chironomidae","611765_2015",0.537267634174611,"2015",0,0,0,0,0
"7500",2015,5,6,15.5996666590373,56.1335000038147,"Amphipoda",34,2,611766,2,25,"Chironomidae","611766_2015",0.537267634174611,"2015",0,0,0,0,0
"7501",2015,5,21,14.2775499979655,55.8665999730428,"Amphipoda",18,1,611771,2,25,"Clitellata","611771_2015",-0.360499045640997,"2015",0,0,0,0,0
"7502",2015,5,21,14.2775499979655,55.8665999730428,"Amphipoda",18,2,611772,2,25,"Bylgides sarsi","611772_2015",-0.360499045640997,"2015",0,0,0,0,0
"7503",2015,5,21,14.2775499979655,55.8665999730428,"Amphipoda",18,3,611773,2,25,"Cerastoderma glaucum","611773_2015",-0.360499045640997,"2015",0,0,0,0,0
"7504",2015,5,20,14.7868333180745,56.1178333361944,"Amphipoda",36,1,611785,2,25,"Clitellata","611785_2015",0.649488469151562,"2015",0,0,0,0,0
"7505",2015,5,20,14.7868333180745,56.1178333361944,"Amphipoda",36,2,611786,2,25,"Clitellata","611786_2015",0.649488469151562,"2015",0,0,0,0,0
"7506",2015,5,20,14.7868333180745,56.1178333361944,"Amphipoda",36,3,611787,2,25,"Clitellata","611787_2015",0.649488469151562,"2015",0,0,0,0,0
"7507",2015,5,20,14.7616666793823,56.1233333349228,"Amphipoda",17,1,611788,2,25,"Bylgides sarsi","611788_2015",-0.416609463129473,"2015",0,0,0,0,0
"7508",2015,5,6,15.5548166910807,56.1708333333333,"Amphipoda",0,1,611797,2,25,"Clitellata","611797_2015",-1.37048656043356,"2015",0,0,0,0,0
"7509",2015,5,6,15.5548166910807,56.1708333333333,"Amphipoda",0,2,611798,2,25,"Clitellata","611798_2015",-1.37048656043356,"2015",0,0,0,0,0
"7510",2015,5,6,15.5548166910807,56.1708333333333,"Amphipoda",0,3,611799,2,25,"Clitellata","611799_2015",-1.37048656043356,"2015",0,0,0,0,0
"7511",2015,5,19,14.6859999974569,56.145666662852,"Amphipoda",0,1,611800,2,25,"Clitellata","611800_2015",-1.37048656043356,"2015",0,0,0,0,0
"7512",2015,5,19,14.6859999974569,56.145666662852,"Amphipoda",0,2,611801,2,25,"Clitellata","611801_2015",-1.37048656043356,"2015",0,0,0,0,0
"7513",2015,5,19,14.6859999974569,56.145666662852,"Amphipoda",0,3,611802,2,25,"Clitellata","611802_2015",-1.37048656043356,"2015",0,0,0,0,0
"7514",2015,5,19,14.7234999974569,56.1311499993006,"Amphipoda",20,1,611803,2,25,"Chironomidae","611803_2015",-0.248278210664046,"2015",0,0,0,0,0
"7515",2015,5,19,14.7234999974569,56.1311499993006,"Amphipoda",20,2,611804,2,25,"Limecola balthica","611804_2015",-0.248278210664046,"2015",0,0,0,0,0
"7516",2015,5,19,14.7234999974569,56.1311499993006,"Amphipoda",20,3,611805,2,25,"Chironomidae","611805_2015",-0.248278210664046,"2015",0,0,0,0,0
"7517",2015,5,4,14.5371500015259,56.0406666676203,"Amphipoda",24,1,611806,2,25,"Chironomidae","611806_2015",-0.0238365407101441,"2015",0,0,0,0,0
"7518",2015,5,4,14.5371500015259,56.0406666676203,"Amphipoda",24,2,611807,2,25,"Chironomidae","611807_2015",-0.0238365407101441,"2015",0,0,0,0,0
"7519",2015,5,4,14.5371500015259,56.0406666676203,"Amphipoda",24,3,611808,2,25,"Chironomidae","611808_2015",-0.0238365407101441,"2015",0,0,0,0,0
"7520",2015,5,6,15.2946500142415,56.1583333333333,"Amphipoda",8,1,611815,2,25,"Chironomidae","611815_2015",-0.921603220525753,"2015",0,0,0,0,0
"7521",2015,5,6,15.2946500142415,56.1583333333333,"Amphipoda",8,2,611816,2,25,"Chironomidae","611816_2015",-0.921603220525753,"2015",0,0,0,0,0
"7522",2015,5,6,15.2946500142415,56.1583333333333,"Amphipoda",8,3,611817,2,25,"Chironomidae","611817_2015",-0.921603220525753,"2015",0,0,0,0,0
"7523",2013,5,28,15.0626666665077,56.1676666736603,"Amphipoda",4,1,611861,2,25,"Chironomidae","611861_2013",-1.14604489047965,"2013",0,0,0,0,0
"7524",2013,5,28,15.1609833399455,56.1083333333333,"Amphipoda",25,1,611864,2,25,"Diastylis rathkei","611864_2013",0.0322738767783314,"2013",0,0,0,0,0
"7525",2013,5,28,15.1609833399455,56.1083333333333,"Amphipoda",25,3,611866,2,25,"Diastylis rathkei","611866_2013",0.0322738767783314,"2013",0,0,0,0,0
"7526",2013,5,29,15.5996666590373,56.1335000038147,"Amphipoda",34,1,611879,2,25,"Chironomidae","611879_2013",0.537267634174611,"2013",0,0,0,0,0
"7527",2013,5,29,15.5996666590373,56.1335000038147,"Amphipoda",34,2,611880,2,25,"Chironomidae","611880_2013",0.537267634174611,"2013",0,0,0,0,0
"7528",2013,5,21,14.5793333053589,56.0283333341281,"Amphipoda",32,1,611896,2,25,"Bathyporeia pilosa","611896_2013",0.42504679919766,"2013",0,0,0,0,0
"7529",2013,5,21,14.5793333053589,56.0283333341281,"Amphipoda",32,2,611897,2,25,"Cerastoderma glaucum","611897_2013",0.42504679919766,"2013",0,0,0,0,0
"7530",2013,5,21,14.5793333053589,56.0283333341281,"Amphipoda",32,3,611898,2,25,"Cerastoderma glaucum","611898_2013",0.42504679919766,"2013",0,0,0,0,0
"7531",2013,5,27,14.7234999974569,56.1311499993006,"Amphipoda",20,1,611917,2,25,"Halicryptus spinulosus","611917_2013",-0.248278210664046,"2013",0,0,0,0,0
"7532",2013,5,27,14.7234999974569,56.1311499993006,"Amphipoda",20,3,611919,2,25,"Limecola balthica","611919_2013",-0.248278210664046,"2013",0,0,0,0,0
"7533",2013,5,22,14.5371500015259,56.0406666676203,"Amphipoda",24,1,611920,2,25,"Chironomidae","611920_2013",-0.0238365407101441,"2013",0,0,0,0,0
"7534",2013,5,23,15.7545000076294,56.070666662852,"Amphipoda",8,3,611925,2,25,"Chironomidae","611925_2013",-0.921603220525753,"2013",0,0,0,0,0
"7535",2013,5,23,15.8076666514079,56.0849999984105,"Amphipoda",16,1,611926,2,25,"Chironomidae","611926_2013",-0.472719880617948,"2013",0,0,0,0,0
"7536",2013,5,23,15.8076666514079,56.0849999984105,"Amphipoda",16,3,611928,2,25,"Cerastoderma glaucum","611928_2013",-0.472719880617948,"2013",0,0,0,0,0
"7537",2014,5,21,14.7025513,56.1571279,"Amphipoda",9,1,611977,2,25,"Chironomidae","611977_2014",-0.865492803037277,"2014",0,0,0,0,0
"7538",2014,5,6,15.0499571,56.1762768,"Amphipoda",42,1,611983,2,25,"Chironomidae","611983_2014",0.986150974082416,"2014",0,0,0,0,0
"7539",2014,5,8,14.8564959,56.1502786,"Amphipoda",0,1,611989,2,25,"Chironomidae","611989_2014",-1.37048656043356,"2014",0,0,0,0,0
"7540",2014,5,20,15.1139172,56.1347896,"Amphipoda",28,1,612004,2,25,"Diastylis rathkei","612004_2014",0.200605129243758,"2014",0,0,0,0,0
"7541",2014,5,21,14.7361358,56.1416155,"Amphipoda",5,1,612009,2,25,"Halicryptus spinulosus","612009_2014",-1.08993447299118,"2014",0,0,0,0,0
"7542",2014,5,21,14.7215713,56.1155314,"Amphipoda",21,1,612012,2,25,"Halicryptus spinulosus","612012_2014",-0.192167793175571,"2014",0,0,0,0,0
"7543",2014,5,8,15.3026296,56.1666432,"Amphipoda",15,1,612013,2,25,"Hydrobia","612013_2014",-0.528830298106424,"2014",0,0,0,0,0
"7544",2014,5,8,15.273653,56.1551606,"Amphipoda",35,1,612014,2,25,"Chironomidae","612014_2014",0.593378051663087,"2014",0,0,0,0,0
"7545",2014,5,8,15.2662479,56.1496139,"Amphipoda",0,1,612016,2,25,"Chironomidae","612016_2014",-1.37048656043356,"2014",0,0,0,0,0
"7546",2014,5,6,14.5847185,56.0462603,"Amphipoda",0,1,612018,2,25,"Chironomidae","612018_2014",-1.37048656043356,"2014",0,0,0,0,0
"7547",2014,5,6,14.5905214,56.0347308,"Amphipoda",39,1,612019,2,25,"Chironomidae","612019_2014",0.817819721616989,"2014",0,0,0,0,0
"7548",2014,5,7,15.4960934,56.1512668,"Amphipoda",13,1,612024,2,25,"Hediste diversicolor","612024_2014",-0.641051133083375,"2014",0,0,0,0,0
"7549",2014,5,7,15.4946386,56.1182933,"Amphipoda",7,1,612026,2,25,"Chironomidae","612026_2014",-0.977713638014228,"2014",0,0,0,0,0
"7550",2014,5,21,14.7728967,56.1145793,"Amphipoda",16,1,612031,2,25,"Hediste diversicolor","612031_2014",-0.472719880617948,"2014",0,0,0,0,0
"7551",2012,5,23,16.676233291626,57.9886665344238,"Amphipoda",11,1,614033,4,27,"Halicryptus spinulosus","614033_2012",-0.753271968060326,"2012",0,0,0,0,0
"7552",2012,5,23,16.6847991943359,57.9976997375488,"Amphipoda",44,1,614036,4,27,"Chironomidae","614036_2012",1.09837180905937,"2012",0,0,0,0,0
"7553",2012,5,23,16.6838665008545,57.9895324707031,"Amphipoda",16,1,614040,4,27,"Halicryptus spinulosus","614040_2012",-0.472719880617948,"2012",0,0,0,0,0
"7554",2012,5,23,16.6801662445068,57.9936180114746,"Amphipoda",41,1,614041,4,27,"Halicryptus spinulosus","614041_2012",0.93004055659394,"2012",0,0,0,0,0
"7555",2012,5,24,16.6738338470459,57.9913482666016,"Amphipoda",8,1,614042,4,27,"Halicryptus spinulosus","614042_2012",-0.921603220525753,"2012",0,0,0,0,0
"7556",2012,5,24,16.7113838195801,57.9918518066406,"Amphipoda",83,1,614043,4,27,"Halicryptus spinulosus","614043_2012",3.28667809110991,"2012",0,0,0,0,0
"7557",2012,5,24,16.7248001098633,57.9888000488281,"Amphipoda",97,1,614045,4,27,"Halicryptus spinulosus","614045_2012",4.07222393594857,"2012",0,0,0,0,0
"7558",2012,5,24,16.7292671203613,57.9827346801758,"Amphipoda",28,1,614046,4,27,"Halicryptus spinulosus","614046_2012",0.200605129243758,"2012",0,0,0,0,0
"7559",2012,5,24,16.7465496063232,57.9954833984375,"Amphipoda",72,1,614049,4,27,"Halicryptus spinulosus","614049_2012",2.66946349873668,"2012",0,0,0,0,0
"7560",2012,5,24,16.7377490997314,57.9863662719727,"Amphipoda",0,1,614050,4,27,"Halicryptus spinulosus","614050_2012",-1.37048656043356,"2012",0,0,0,0,0
"7561",2012,5,24,16.7426834106445,57.9916152954102,"Amphipoda",42,1,614052,4,27,"Bylgides sarsi","614052_2012",0.986150974082416,"2012",0,0,0,0,0
"7562",2012,5,24,16.744234085083,57.9987983703613,"Amphipoda",0,1,614054,4,27,"Halicryptus spinulosus","614054_2012",-1.37048656043356,"2012",0,0,0,0,0
"7563",2013,5,29,16.6822333333333,57.9955833333333,"Amphipoda",0,1,614134,4,27,"Hediste diversicolor","614134_2013",-1.37048656043356,"2013",0,0,0,0,0
"7564",2013,5,30,16.7486,57.9989666666667,"Amphipoda",0,1,614143,4,27,"Hediste diversicolor","614143_2013",-1.37048656043356,"2013",0,0,0,0,0
"7565",2013,5,30,16.73485,57.9992666666667,"Amphipoda",70,1,614144,4,27,"Halicryptus spinulosus","614144_2013",2.55724266375973,"2013",0,0,0,0,0
"7566",2013,5,30,16.7310833333333,57.9942166666667,"Amphipoda",65,1,614145,4,27,"Hediste diversicolor","614145_2013",2.27669057631735,"2013",0,0,0,0,0
"7567",2013,5,30,16.7393166666667,57.9829666666667,"Amphipoda",4,1,614146,4,27,"Halicryptus spinulosus","614146_2013",-1.14604489047965,"2013",0,0,0,0,0
"7568",2009,5,20,14.3660335540771,55.5750007629395,"Amphipoda",30,1,629918,2,25,"Diastylis rathkei","629918_2009",0.312825964220709,"2009",0,0,0,0,0
"7569",2009,5,20,14.4381666183472,55.5799827575684,"Amphipoda",28,1,629919,2,25,"Bylgides sarsi","629919_2009",0.200605129243758,"2009",0,0,0,0,0
"7570",2009,5,20,14.4187335968018,55.6051330566406,"Amphipoda",41,1,629920,2,25,"Diastylis rathkei","629920_2009",0.93004055659394,"2009",0,0,0,0,0
"7571",2009,5,20,14.3560171127319,55.5993995666504,"Amphipoda",31,1,629921,2,25,"Diastylis rathkei","629921_2009",0.368936381709185,"2009",0,0,0,0,0
"7572",2009,5,20,14.3125829696655,55.6601829528809,"Amphipoda",31,1,629925,2,25,"Halicryptus spinulosus","629925_2009",0.368936381709185,"2009",0,0,0,0,0
"7573",2009,5,20,14.3245496749878,55.6834487915039,"Amphipoda",32,1,629926,2,25,"Diastylis rathkei","629926_2009",0.42504679919766,"2009",0,0,0,0,0
"7574",2010,5,14,14.2868995666504,55.653751373291,"Amphipoda",17,1,629940,2,25,"Capitella capitata","629940_2010",-0.416609463129473,"2010",0,0,0,0,0
"7575",2010,5,14,14.2798833847046,55.6738319396973,"Amphipoda",33,1,629941,2,25,"Capitella capitata","629941_2010",0.481157216686136,"2010",0,0,0,0,0
"7576",2010,5,14,14.3184661865234,55.7284660339355,"Amphipoda",26,1,629943,2,25,"Capitella capitata","629943_2010",0.088384294266807,"2010",0,0,0,0,0
"7577",2010,5,14,14.2218170166016,55.7742347717285,"Amphipoda",20,1,629946,2,25,"Capitella capitata","629946_2010",-0.248278210664046,"2010",0,0,0,0,0
"7578",2008,6,10,14.2908334732056,55.6308326721191,"Amphipoda",11,1,629954,2,25,"Capitella capitata","629954_2008",-0.753271968060326,"2008",0,0,0,0,0
"7579",2010,5,14,14.2331666946411,55.7008323669434,"Amphipoda",28,1,629963,2,25,"Capitella capitata","629963_2010",0.200605129243758,"2010",0,0,0,0,0
"7580",2007,6,8,14.2331666946411,55.7000007629395,"Amphipoda",28,1,629975,2,25,"Bylgides sarsi","629975_2007",0.200605129243758,"2007",0,0,0,0,0
"7581",2009,5,20,14.2458333969116,55.7319984436035,"Amphipoda",33,1,629976,2,25,"Diastylis rathkei","629976_2009",0.481157216686136,"2009",0,0,0,0,0
"7582",2007,6,8,14.4738330841064,55.5846672058105,"Amphipoda",39,1,629986,2,25,"Bylgides sarsi","629986_2007",0.817819721616989,"2007",0,0,0,0,0
"7583",2013,6,19,14.4381666183472,55.5800018310547,"Amphipoda",28,1,630004,2,25,"Diastylis rathkei","630004_2013",0.200605129243758,"2013",0,0,0,0,0
"7584",2014,5,27,14.360333442688,55.6525001525879,"Amphipoda",42,1,630025,2,25,"Bylgides sarsi","630025_2014",0.986150974082416,"2014",0,0,0,0,0
"7585",2012,5,25,14.2798337936401,55.6738319396973,"Amphipoda",33,1,630030,2,25,"Capitella capitata","630030_2012",0.481157216686136,"2012",0,0,0,0,0
"7586",2011,5,6,14.2798337936401,55.6738319396973,"Amphipoda",33,1,630031,2,25,"Capitella capitata","630031_2011",0.481157216686136,"2011",0,0,0,0,0
"7587",2012,5,25,14.2333335876465,55.7008323669434,"Amphipoda",26,1,630042,2,25,"Capitella capitata","630042_2012",0.088384294266807,"2012",0,0,0,0,0
"7588",2014,5,27,14.2333335876465,55.7008323669434,"Amphipoda",26,1,630045,2,25,"Diastylis rathkei","630045_2014",0.088384294266807,"2014",0,0,0,0,0
"7589",2014,5,27,14.2218332290649,55.7743339538574,"Amphipoda",20,1,630065,2,25,"Capitellidae","630065_2014",-0.248278210664046,"2014",0,0,0,0,0
"7590",2015,5,26,14.4381666183472,55.5800018310547,"Amphipoda",28,1,644186,2,25,"Ampharete baltica","644186_2015",0.200605129243758,"2015",0,0,0,0,0
"7591",2016,5,19,14.4381666183472,55.5800018310547,"Amphipoda",28,1,644187,2,25,"Ampharete baltica","644187_2016",0.200605129243758,"2016",0,0,0,0,0
"7592",2015,5,26,14.4434995651245,55.5914993286133,"Amphipoda",43,1,644188,2,25,"Ampharete baltica","644188_2015",1.04226139157089,"2015",0,0,0,0,0
"7593",2016,5,19,14.4434995651245,55.5914993286133,"Amphipoda",43,1,644189,2,25,"Ampharete baltica","644189_2016",1.04226139157089,"2016",0,0,0,0,0
"7594",2015,5,26,14.2908334732056,55.6308326721191,"Amphipoda",11,1,644192,2,25,"Bylgides sarsi","644192_2015",-0.753271968060326,"2015",0,0,0,0,0
"7595",2016,5,19,14.2908334732056,55.6308326721191,"Amphipoda",11,1,644193,2,25,"Bylgides sarsi","644193_2016",-0.753271968060326,"2016",0,0,0,0,0
"7596",2016,5,19,14.360333442688,55.6525001525879,"Amphipoda",42,1,644197,2,25,"Bylgides sarsi","644197_2016",0.986150974082416,"2016",0,0,0,0,0
"7597",2015,6,17,14.3126668930054,55.6601676940918,"Amphipoda",31,1,644198,2,25,"Bylgides sarsi","644198_2015",0.368936381709185,"2015",0,0,0,0,0
"7598",2016,5,19,14.3126668930054,55.6601676940918,"Amphipoda",31,1,644199,2,25,"Bylgides sarsi","644199_2016",0.368936381709185,"2016",0,0,0,0,0
"7599",2015,5,26,14.2798337936401,55.6738319396973,"Amphipoda",33,1,644200,2,25,"Bylgides sarsi","644200_2015",0.481157216686136,"2015",0,0,0,0,0
"7600",2015,5,25,14.2333335876465,55.7008323669434,"Amphipoda",26,1,644206,2,25,"Clitellata","644206_2015",0.088384294266807,"2015",0,0,0,0,0
"7601",2016,5,19,14.2333335876465,55.7008323669434,"Amphipoda",26,1,644207,2,25,"Hediste diversicolor","644207_2016",0.088384294266807,"2016",0,0,0,0,0
"7602",2015,5,25,14.2458333969116,55.7319984436035,"Amphipoda",33,1,644208,2,25,"Bylgides sarsi","644208_2015",0.481157216686136,"2015",0,0,0,0,0
"7603",2016,5,18,14.2458333969116,55.7319984436035,"Amphipoda",33,1,644209,2,25,"Bylgides sarsi","644209_2016",0.481157216686136,"2016",0,0,0,0,0
"7604",2015,6,17,14.3184995651245,55.7285003662109,"Amphipoda",26,1,644210,2,25,"Clitellata","644210_2015",0.088384294266807,"2015",0,0,0,0,0
"7605",2016,5,18,14.3184995651245,55.7285003662109,"Amphipoda",26,1,644211,2,25,"Bylgides sarsi","644211_2016",0.088384294266807,"2016",0,0,0,0,0
"7606",2016,5,18,14.2378330230713,55.7584991455078,"Amphipoda",31,1,644215,2,25,"Limecola balthica","644215_2016",0.368936381709185,"2016",0,0,0,0,0
"7607",2015,5,25,14.2218332290649,55.7743339538574,"Amphipoda",20,1,644216,2,25,"Clitellata","644216_2015",-0.248278210664046,"2015",0,0,0,0,0
"7608",2016,5,18,14.2218332290649,55.7743339538574,"Amphipoda",20,1,644217,2,25,"Hediste diversicolor","644217_2016",-0.248278210664046,"2016",0,0,0,0,0
"7609",2015,5,25,14.2559995651245,55.8050003051758,"Amphipoda",14,1,644222,2,25,"Clitellata","644222_2015",-0.5849407155949,"2015",0,0,0,0,0
"7610",2016,5,16,14.7025513,56.1571279,"Amphipoda",9,1,644870,2,25,"Cerastoderma glaucum","644870_2016",-0.865492803037277,"2016",0,0,0,0,0
"7611",2016,5,17,14.688893,56.1308773,"Amphipoda",0,1,644873,2,25,"Bylgides sarsi","644873_2016",-1.37048656043356,"2016",0,0,0,0,0
"7612",2016,5,12,14.867396,56.1480267,"Amphipoda",38,1,644883,2,25,"Hediste diversicolor","644883_2016",0.761709304128513,"2016",0,0,0,0,0
"7613",2016,5,12,14.8626036,56.159747,"Amphipoda",23,1,644884,2,25,"Hediste diversicolor","644884_2016",-0.0799469581986196,"2016",0,0,0,0,0
"7614",2016,5,17,15.1139172,56.1347896,"Amphipoda",28,1,644897,2,25,"Clitellata","644897_2016",0.200605129243758,"2016",0,0,0,0,0
